,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,crypt,vaults,cathedral,entrance,corridors,monastery,corridor,interior,sanctuary,galleries,0.367431640625,0.3389892578125,0.300384521484375,0.296173095703125,0.295013427734375,0.2796630859375,0.27935791015625,0.274505615234375,0.274383544921875,0.267303466796875,data/broden1_224/images/ade20k/ADE_train_00011915.jpg,data/broden1_224/images/opensurfaces/25684.jpg,data/broden1_224/images/ade20k/ADE_train_00005291.jpg,data/broden1_224/images/opensurfaces/32825.jpg,data/broden1_224/images/ade20k/ADE_train_00012873.jpg,data/broden1_224/images/opensurfaces/23927.jpg,data/broden1_224/images/ade20k/ADE_val_00000236.jpg,data/broden1_224/images/ade20k/ADE_train_00013844.jpg,data/broden1_224/images/opensurfaces/25031.jpg,data/broden1_224/images/opensurfaces/25969.jpg,data/broden1_224/images/ade20k/ADE_train_00011865.jpg,data/broden1_224/images/ade20k/ADE_train_00001208.jpg,data/broden1_224/images/ade20k/ADE_train_00001479.jpg,data/broden1_224/images/ade20k/ADE_train_00011864.jpg,data/broden1_224/images/ade20k/ADE_train_00011863.jpg,data/broden1_224/images/ade20k/ADE_train_00005304.jpg,data/broden1_224/images/ade20k/ADE_train_00005697.jpg,data/broden1_224/images/ade20k/ADE_train_00005307.jpg,data/broden1_224/images/ade20k/ADE_train_00008714.jpg,data/broden1_224/images/ade20k/ADE_train_00001258.jpg
11,bookshelf,bookshop,bibliographic,bookstore,books,library,bookstores,booksellers,shelving,ebooks,0.58331298828125,0.572479248046875,0.566436767578125,0.517120361328125,0.51690673828125,0.4891357421875,0.486968994140625,0.48486328125,0.48443603515625,0.46856689453125,data/broden1_224/images/ade20k/ADE_train_00013299.jpg,data/broden1_224/images/ade20k/ADE_train_00004397.jpg,data/broden1_224/images/ade20k/ADE_val_00000627.jpg,data/broden1_224/images/ade20k/ADE_train_00000937.jpg,data/broden1_224/images/pascal/2010_000536.jpg,data/broden1_224/images/ade20k/ADE_train_00015704.jpg,data/broden1_224/images/ade20k/ADE_train_00004386.jpg,data/broden1_224/images/ade20k/ADE_train_00014368.jpg,data/broden1_224/images/ade20k/ADE_train_00015707.jpg,data/broden1_224/images/ade20k/ADE_train_00001554.jpg,data/broden1_224/images/ade20k/ADE_train_00004383.jpg,data/broden1_224/images/ade20k/ADE_train_00012614.jpg,data/broden1_224/images/ade20k/ADE_train_00019538.jpg,data/broden1_224/images/ade20k/ADE_train_00001555.jpg,data/broden1_224/images/ade20k/ADE_train_00012584.jpg,data/broden1_224/images/ade20k/ADE_train_00013440.jpg,data/broden1_224/images/pascal/2010_000674.jpg,data/broden1_224/images/pascal/2008_002288.jpg,data/broden1_224/images/ade20k/ADE_train_00010976.jpg,data/broden1_224/images/ade20k/ADE_train_00010970.jpg
12,plant,plants,propagation,horticulture,vegetation,foliage,gardening,leaves,mandrake,planting,0.3194580078125,0.31085205078125,0.26507568359375,0.25408935546875,0.250091552734375,0.236602783203125,0.23199462890625,0.227020263671875,0.21759033203125,0.208953857421875,data/broden1_224/images/opensurfaces/80778.jpg,data/broden1_224/images/opensurfaces/93028.jpg,data/broden1_224/images/opensurfaces/5521.jpg,data/broden1_224/images/pascal/2008_005847.jpg,data/broden1_224/images/pascal/2009_003074.jpg,data/broden1_224/images/ade20k/ADE_train_00006240.jpg,data/broden1_224/images/opensurfaces/71147.jpg,data/broden1_224/images/pascal/2008_006562.jpg,data/broden1_224/images/pascal/2009_004191.jpg,data/broden1_224/images/pascal/2009_005008.jpg,data/broden1_224/images/pascal/2009_001417.jpg,data/broden1_224/images/pascal/2009_003929.jpg,data/broden1_224/images/pascal/2009_002935.jpg,data/broden1_224/images/pascal/2010_004670.jpg,data/broden1_224/images/pascal/2008_004589.jpg,data/broden1_224/images/pascal/2010_003123.jpg,data/broden1_224/images/pascal/2010_003101.jpg,data/broden1_224/images/opensurfaces/86884.jpg,data/broden1_224/images/pascal/2009_001066.jpg,data/broden1_224/images/pascal/2008_005042.jpg
13,basename,dog,puppy,otis,buster,oakley,dogs,deg,fostering,rosie,0.338714599609375,0.24853515625,0.248321533203125,0.23834228515625,0.237762451171875,0.222808837890625,0.2218017578125,0.220428466796875,0.219329833984375,0.21771240234375,data/broden1_224/images/pascal/2009_004227.jpg,data/broden1_224/images/pascal/2010_001370.jpg,data/broden1_224/images/pascal/2010_002095.jpg,data/broden1_224/images/pascal/2009_001577.jpg,data/broden1_224/images/pascal/2008_006452.jpg,data/broden1_224/images/pascal/2009_001706.jpg,data/broden1_224/images/pascal/2009_002037.jpg,data/broden1_224/images/pascal/2009_002360.jpg,data/broden1_224/images/pascal/2008_000956.jpg,data/broden1_224/images/pascal/2010_003222.jpg,data/broden1_224/images/pascal/2010_004036.jpg,data/broden1_224/images/pascal/2008_007187.jpg,data/broden1_224/images/pascal/2010_002303.jpg,data/broden1_224/images/pascal/2009_000539.jpg,data/broden1_224/images/pascal/2010_004339.jpg,data/broden1_224/images/pascal/2008_004218.jpg,data/broden1_224/images/pascal/2010_004730.jpg,data/broden1_224/images/pascal/2008_005882.jpg,data/broden1_224/images/pascal/2010_000879.jpg,data/broden1_224/images/pascal/2010_000043.jpg
14,arcade,casinos,casino,sportsbook,slots,gambling,lobby,wsop,licensees,baccarat,0.245635986328125,0.23492431640625,0.227996826171875,0.217529296875,0.2125244140625,0.20904541015625,0.167816162109375,0.166229248046875,0.1580810546875,0.157379150390625,data/broden1_224/images/ade20k/ADE_train_00001350.jpg,data/broden1_224/images/ade20k/ADE_train_00005166.jpg,data/broden1_224/images/ade20k/ADE_train_00005183.jpg,data/broden1_224/images/ade20k/ADE_train_00001345.jpg,data/broden1_224/images/ade20k/ADE_train_00005188.jpg,data/broden1_224/images/opensurfaces/55745.jpg,data/broden1_224/images/opensurfaces/26763.jpg,data/broden1_224/images/ade20k/ADE_train_00005204.jpg,data/broden1_224/images/ade20k/ADE_train_00005970.jpg,data/broden1_224/images/ade20k/ADE_train_00001106.jpg,data/broden1_224/images/ade20k/ADE_train_00005173.jpg,data/broden1_224/images/opensurfaces/63306.jpg,data/broden1_224/images/ade20k/ADE_train_00016839.jpg,data/broden1_224/images/opensurfaces/109529.jpg,data/broden1_224/images/ade20k/ADE_train_00005169.jpg,data/broden1_224/images/ade20k/ADE_train_00001353.jpg,data/broden1_224/images/ade20k/ADE_train_00018965.jpg,data/broden1_224/images/ade20k/ADE_train_00005171.jpg,data/broden1_224/images/ade20k/ADE_train_00011007.jpg,data/broden1_224/images/pascal/2008_002181.jpg
15,cooking,recipe,recipes,soup,soups,cuisine,cookware,cookbook,boil,stirring,0.29254150390625,0.26922607421875,0.263275146484375,0.255645751953125,0.25482177734375,0.25384521484375,0.25238037109375,0.24609375,0.24151611328125,0.235626220703125,data/broden1_224/images/pascal/2010_003910.jpg,data/broden1_224/images/opensurfaces/76297.jpg,data/broden1_224/images/opensurfaces/116529.jpg,data/broden1_224/images/opensurfaces/86884.jpg,data/broden1_224/images/opensurfaces/81476.jpg,data/broden1_224/images/opensurfaces/116535.jpg,data/broden1_224/images/pascal/2008_003225.jpg,data/broden1_224/images/opensurfaces/85049.jpg,data/broden1_224/images/opensurfaces/71023.jpg,data/broden1_224/images/opensurfaces/80781.jpg,data/broden1_224/images/opensurfaces/113804.jpg,data/broden1_224/images/opensurfaces/94260.jpg,data/broden1_224/images/opensurfaces/116956.jpg,data/broden1_224/images/pascal/2009_003039.jpg,data/broden1_224/images/opensurfaces/67737.jpg,data/broden1_224/images/pascal/2009_001667.jpg,data/broden1_224/images/pascal/2010_000399.jpg,data/broden1_224/images/opensurfaces/68388.jpg,data/broden1_224/images/opensurfaces/116511.jpg,data/broden1_224/images/opensurfaces/81688.jpg
16,arcade,marketplace,restaurants,emporium,avenues,buildings,downtown,malls,kiosk,shops,0.274261474609375,0.221832275390625,0.221710205078125,0.221282958984375,0.2176513671875,0.20855712890625,0.205078125,0.202789306640625,0.1986083984375,0.1966552734375,data/broden1_224/images/ade20k/ADE_train_00005157.jpg,data/broden1_224/images/opensurfaces/110289.jpg,data/broden1_224/images/ade20k/ADE_train_00005154.jpg,data/broden1_224/images/ade20k/ADE_train_00005147.jpg,data/broden1_224/images/opensurfaces/109809.jpg,data/broden1_224/images/ade20k/ADE_train_00019338.jpg,data/broden1_224/images/ade20k/ADE_train_00005183.jpg,data/broden1_224/images/ade20k/ADE_train_00004877.jpg,data/broden1_224/images/ade20k/ADE_train_00004873.jpg,data/broden1_224/images/ade20k/ADE_train_00001463.jpg,data/broden1_224/images/opensurfaces/109787.jpg,data/broden1_224/images/ade20k/ADE_train_00017319.jpg,data/broden1_224/images/ade20k/ADE_train_00005151.jpg,data/broden1_224/images/ade20k/ADE_train_00005166.jpg,data/broden1_224/images/ade20k/ADE_train_00017970.jpg,data/broden1_224/images/opensurfaces/92043.jpg,data/broden1_224/images/ade20k/ADE_train_00001375.jpg,data/broden1_224/images/ade20k/ADE_val_00000229.jpg,data/broden1_224/images/opensurfaces/92621.jpg,data/broden1_224/images/ade20k/ADE_train_00005164.jpg
17,apostles,geology,communion,ecosystems,sediments,erosion,caves,gatherings,formations,orgy,0.0762939453125,0.07562255859375,0.0743408203125,0.073944091796875,0.073516845703125,0.0733642578125,0.0732421875,0.07305908203125,0.072998046875,0.072296142578125,data/broden1_224/images/pascal/2010_004983.jpg,data/broden1_224/images/pascal/2010_003774.jpg,data/broden1_224/images/ade20k/ADE_val_00001289.jpg,data/broden1_224/images/dtd/waffled_0132.jpg,data/broden1_224/images/dtd/bumpy_0122.jpg,data/broden1_224/images/dtd/potholed_0067.jpg,data/broden1_224/images/dtd/crystalline_0114.jpg,data/broden1_224/images/ade20k/ADE_train_00014241.jpg,data/broden1_224/images/opensurfaces/5959.jpg,data/broden1_224/images/dtd/lacelike_0086.jpg,data/broden1_224/images/opensurfaces/88144.jpg,data/broden1_224/images/ade20k/ADE_train_00000588.jpg,data/broden1_224/images/opensurfaces/101763.jpg,data/broden1_224/images/dtd/stratified_0108.jpg,data/broden1_224/images/pascal/2008_007909.jpg,data/broden1_224/images/ade20k/ADE_train_00016124.jpg,data/broden1_224/images/dtd/waffled_0157.jpg,data/broden1_224/images/dtd/stained_0059.jpg,data/broden1_224/images/ade20k/ADE_train_00001490.jpg,data/broden1_224/images/dtd/waffled_0146.jpg
18,yeast,beer,textured,foam,grains,sediments,mead,wheat,texture,membranes,0.1634521484375,0.14166259765625,0.140899658203125,0.1397705078125,0.139129638671875,0.1385498046875,0.138275146484375,0.13775634765625,0.13555908203125,0.13494873046875,data/broden1_224/images/dtd/bubbly_0120.jpg,data/broden1_224/images/ade20k/ADE_train_00007739.jpg,data/broden1_224/images/dtd/bubbly_0063.jpg,data/broden1_224/images/dtd/knitted_0087.jpg,data/broden1_224/images/dtd/honeycombed_0048.jpg,data/broden1_224/images/dtd/bubbly_0067.jpg,data/broden1_224/images/dtd/waffled_0137.jpg,data/broden1_224/images/ade20k/ADE_train_00009433.jpg,data/broden1_224/images/dtd/flecked_0098.jpg,data/broden1_224/images/opensurfaces/20282.jpg,data/broden1_224/images/dtd/bubbly_0147.jpg,data/broden1_224/images/dtd/bumpy_0146.jpg,data/broden1_224/images/dtd/bubbly_0070.jpg,data/broden1_224/images/dtd/bubbly_0064.jpg,data/broden1_224/images/ade20k/ADE_train_00019967.jpg,data/broden1_224/images/dtd/honeycombed_0074.jpg,data/broden1_224/images/ade20k/ADE_train_00006238.jpg,data/broden1_224/images/ade20k/ADE_train_00011840.jpg,data/broden1_224/images/dtd/dotted_0145.jpg,data/broden1_224/images/dtd/stratified_0088.jpg
19,bedrooms,bedroom,quilts,bedding,beds,comforter,furnished,room,accommodations,nursery,0.292388916015625,0.265106201171875,0.244171142578125,0.21807861328125,0.216339111328125,0.212005615234375,0.204864501953125,0.204193115234375,0.193634033203125,0.193115234375,data/broden1_224/images/dtd/bumpy_0115.jpg,data/broden1_224/images/ade20k/ADE_train_00014387.jpg,data/broden1_224/images/dtd/bumpy_0113.jpg,data/broden1_224/images/opensurfaces/10436.jpg,data/broden1_224/images/ade20k/ADE_train_00004139.jpg,data/broden1_224/images/opensurfaces/60266.jpg,data/broden1_224/images/opensurfaces/101363.jpg,data/broden1_224/images/dtd/blotchy_0031.jpg,data/broden1_224/images/ade20k/ADE_train_00003743.jpg,data/broden1_224/images/dtd/porous_0170.jpg,data/broden1_224/images/opensurfaces/101456.jpg,data/broden1_224/images/dtd/bubbly_0046.jpg,data/broden1_224/images/ade20k/ADE_train_00014595.jpg,data/broden1_224/images/ade20k/ADE_train_00004171.jpg,data/broden1_224/images/opensurfaces/55267.jpg,data/broden1_224/images/ade20k/ADE_train_00000542.jpg,data/broden1_224/images/ade20k/ADE_train_00011359.jpg,data/broden1_224/images/ade20k/ADE_train_00005115.jpg,data/broden1_224/images/ade20k/ADE_train_00009645.jpg,data/broden1_224/images/opensurfaces/106366.jpg
20,bathroom,shower,bathrooms,facilities,tub,suites,toilets,basins,amenities,showers,0.403045654296875,0.326812744140625,0.300689697265625,0.30035400390625,0.281890869140625,0.261566162109375,0.259124755859375,0.2545166015625,0.25323486328125,0.252838134765625,data/broden1_224/images/opensurfaces/8686.jpg,data/broden1_224/images/opensurfaces/15006.jpg,data/broden1_224/images/opensurfaces/22097.jpg,data/broden1_224/images/ade20k/ADE_train_00007637.jpg,data/broden1_224/images/opensurfaces/19154.jpg,data/broden1_224/images/opensurfaces/16594.jpg,data/broden1_224/images/ade20k/ADE_train_00009489.jpg,data/broden1_224/images/ade20k/ADE_train_00009924.jpg,data/broden1_224/images/ade20k/ADE_train_00019136.jpg,data/broden1_224/images/ade20k/ADE_train_00013045.jpg,data/broden1_224/images/ade20k/ADE_train_00007928.jpg,data/broden1_224/images/ade20k/ADE_train_00010160.jpg,data/broden1_224/images/ade20k/ADE_val_00001495.jpg,data/broden1_224/images/ade20k/ADE_train_00002515.jpg,data/broden1_224/images/ade20k/ADE_train_00019498.jpg,data/broden1_224/images/ade20k/ADE_train_00005769.jpg,data/broden1_224/images/dtd/crystalline_0188.jpg,data/broden1_224/images/opensurfaces/24121.jpg,data/broden1_224/images/ade20k/ADE_train_00002552.jpg,data/broden1_224/images/ade20k/ADE_train_00012245.jpg
