,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
11,lists,list,essay,worksheet,essays,handwriting,worksheets,bizjournalshire,checklist,spreadsheet,0.1580810546875,0.152008056640625,0.13983154296875,0.138519287109375,0.136138916015625,0.134521484375,0.133514404296875,0.131805419921875,0.130950927734375,0.128570556640625,data/broden1_224/images/dtd/lined_0058.jpg,data/broden1_224/images/dtd/lined_0006.jpg,data/broden1_224/images/dtd/lined_0086.jpg,data/broden1_224/images/dtd/lined_0059.jpg,data/broden1_224/images/dtd/lined_0074.jpg,data/broden1_224/images/dtd/lined_0079.jpg,data/broden1_224/images/dtd/lined_0046.jpg,data/broden1_224/images/dtd/lined_0054.jpg,data/broden1_224/images/dtd/lined_0099.jpg,data/broden1_224/images/dtd/lined_0080.jpg,data/broden1_224/images/dtd/lined_0094.jpg,data/broden1_224/images/dtd/lined_0045.jpg,data/broden1_224/images/pascal/2008_004433.jpg,data/broden1_224/images/dtd/lined_0081.jpg,data/broden1_224/images/pascal/2008_001448.jpg,data/broden1_224/images/dtd/banded_0154.jpg,data/broden1_224/images/dtd/grid_0044.jpg,data/broden1_224/images/pascal/2010_001731.jpg,data/broden1_224/images/dtd/lined_0073.jpg,data/broden1_224/images/pascal/2010_000091.jpg
12,mesh,grid,woven,weaving,tweed,nets,fencing,textures,lace,detailing,0.078155517578125,0.066680908203125,0.05877685546875,0.056671142578125,0.056304931640625,0.055999755859375,0.0546875,0.054412841796875,0.05133056640625,0.051300048828125,data/broden1_224/images/dtd/chequered_0053.jpg,data/broden1_224/images/dtd/dotted_0089.jpg,data/broden1_224/images/dtd/woven_0039.jpg,data/broden1_224/images/ade20k/ADE_train_00014128.jpg,data/broden1_224/images/dtd/crosshatched_0150.jpg,data/broden1_224/images/dtd/waffled_0068.jpg,data/broden1_224/images/dtd/striped_0075.jpg,data/broden1_224/images/dtd/meshed_0172.jpg,data/broden1_224/images/dtd/meshed_0071.jpg,data/broden1_224/images/dtd/grid_0119.jpg,data/broden1_224/images/dtd/perforated_0001.jpg,data/broden1_224/images/dtd/grid_0090.jpg,data/broden1_224/images/dtd/lined_0177.jpg,data/broden1_224/images/dtd/grid_0036.jpg,data/broden1_224/images/dtd/perforated_0114.jpg,data/broden1_224/images/dtd/grid_0047.jpg,data/broden1_224/images/dtd/grid_0130.jpg,data/broden1_224/images/dtd/banded_0053.jpg,data/broden1_224/images/dtd/banded_0100.jpg,data/broden1_224/images/dtd/grooved_0166.jpg
13,dark,darkness,webs,web,spiders,spider,nightlife,nightwish,blackboard,cellar,0.155303955078125,0.153778076171875,0.14276123046875,0.13800048828125,0.133758544921875,0.12347412109375,0.12176513671875,0.116729736328125,0.114959716796875,0.11346435546875,data/broden1_224/images/dtd/perforated_0046.jpg,data/broden1_224/images/dtd/honeycombed_0127.jpg,data/broden1_224/images/dtd/cobwebbed_0078.jpg,data/broden1_224/images/dtd/cobwebbed_0075.jpg,data/broden1_224/images/dtd/cobwebbed_0071.jpg,data/broden1_224/images/dtd/honeycombed_0040.jpg,data/broden1_224/images/dtd/cobwebbed_0125.jpg,data/broden1_224/images/dtd/cobwebbed_0088.jpg,data/broden1_224/images/dtd/smeared_0085.jpg,data/broden1_224/images/dtd/cobwebbed_0045.jpg,data/broden1_224/images/dtd/flecked_0057.jpg,data/broden1_224/images/dtd/flecked_0125.jpg,data/broden1_224/images/opensurfaces/106546.jpg,data/broden1_224/images/dtd/flecked_0068.jpg,data/broden1_224/images/dtd/cobwebbed_0070.jpg,data/broden1_224/images/dtd/spiralled_0044.jpg,data/broden1_224/images/dtd/honeycombed_0093.jpg,data/broden1_224/images/dtd/bumpy_0174.jpg,data/broden1_224/images/dtd/cobwebbed_0112.jpg,data/broden1_224/images/dtd/grooved_0131.jpg
14,stripes,striped,stripe,zebra,bending,strips,ramp,slider,inline,mime,0.091156005859375,0.077728271484375,0.07470703125,0.0587158203125,0.05389404296875,0.050506591796875,0.0498046875,0.048583984375,0.048553466796875,0.047119140625,data/broden1_224/images/dtd/grooved_0145.jpg,data/broden1_224/images/dtd/spiralled_0078.jpg,data/broden1_224/images/dtd/lined_0117.jpg,data/broden1_224/images/dtd/banded_0045.jpg,data/broden1_224/images/dtd/banded_0090.jpg,data/broden1_224/images/dtd/grooved_0131.jpg,data/broden1_224/images/dtd/grooved_0104.jpg,data/broden1_224/images/dtd/banded_0154.jpg,data/broden1_224/images/dtd/grooved_0137.jpg,data/broden1_224/images/dtd/grooved_0127.jpg,data/broden1_224/images/dtd/meshed_0121.jpg,data/broden1_224/images/pascal/2010_003101.jpg,data/broden1_224/images/dtd/lined_0128.jpg,data/broden1_224/images/dtd/meshed_0149.jpg,data/broden1_224/images/dtd/zigzagged_0054.jpg,data/broden1_224/images/ade20k/ADE_train_00003230.jpg,data/broden1_224/images/dtd/striped_0044.jpg,data/broden1_224/images/dtd/spiralled_0096.jpg,data/broden1_224/images/dtd/cobwebbed_0091.jpg,data/broden1_224/images/dtd/banded_0082.jpg
15,grid,squares,lines,illusion,worksheet,qr,blank,ascii,illusions,loss,0.086212158203125,0.072296142578125,0.06243896484375,0.062255859375,0.060821533203125,0.059356689453125,0.058929443359375,0.0560302734375,0.05584716796875,0.054534912109375,data/broden1_224/images/dtd/grooved_0088.jpg,data/broden1_224/images/dtd/grid_0034.jpg,data/broden1_224/images/dtd/grid_0056.jpg,data/broden1_224/images/dtd/lined_0127.jpg,data/broden1_224/images/dtd/polka-dotted_0130.jpg,data/broden1_224/images/dtd/lined_0110.jpg,data/broden1_224/images/dtd/zigzagged_0054.jpg,data/broden1_224/images/dtd/zigzagged_0088.jpg,data/broden1_224/images/dtd/zigzagged_0133.jpg,data/broden1_224/images/dtd/banded_0045.jpg,data/broden1_224/images/dtd/grid_0027.jpg,data/broden1_224/images/dtd/chequered_0054.jpg,data/broden1_224/images/dtd/grid_0002.jpg,data/broden1_224/images/dtd/honeycombed_0138.jpg,data/broden1_224/images/dtd/lined_0128.jpg,data/broden1_224/images/dtd/lined_0042.jpg,data/broden1_224/images/dtd/banded_0154.jpg,data/broden1_224/images/dtd/interlaced_0057.jpg,data/broden1_224/images/dtd/banded_0096.jpg,data/broden1_224/images/dtd/dotted_0047.jpg
16,curtain,tweed,dotted,blinds,dots,screened,woven,weaving,textile,tapestry,0.105743408203125,0.100616455078125,0.09930419921875,0.098846435546875,0.098358154296875,0.097076416015625,0.09283447265625,0.09088134765625,0.087982177734375,0.086334228515625,data/broden1_224/images/dtd/perforated_0004.jpg,data/broden1_224/images/dtd/perforated_0099.jpg,data/broden1_224/images/dtd/perforated_0035.jpg,data/broden1_224/images/dtd/meshed_0026.jpg,data/broden1_224/images/dtd/grooved_0085.jpg,data/broden1_224/images/dtd/polka-dotted_0101.jpg,data/broden1_224/images/dtd/zigzagged_0058.jpg,data/broden1_224/images/dtd/perforated_0112.jpg,data/broden1_224/images/dtd/lined_0172.jpg,data/broden1_224/images/dtd/perforated_0167.jpg,data/broden1_224/images/ade20k/ADE_train_00019601.jpg,data/broden1_224/images/dtd/perforated_0038.jpg,data/broden1_224/images/dtd/lined_0037.jpg,data/broden1_224/images/dtd/lined_0166.jpg,data/broden1_224/images/dtd/polka-dotted_0065.jpg,data/broden1_224/images/dtd/polka-dotted_0097.jpg,data/broden1_224/images/dtd/interlaced_0047.jpg,data/broden1_224/images/dtd/lined_0140.jpg,data/broden1_224/images/dtd/woven_0100.jpg,data/broden1_224/images/dtd/banded_0019.jpg
17,fiberglass,flooring,upholstery,fibers,textures,textured,texture,folds,hardwood,detailing,0.08294677734375,0.079010009765625,0.07867431640625,0.077789306640625,0.076812744140625,0.074920654296875,0.07470703125,0.07379150390625,0.072784423828125,0.070526123046875,data/broden1_224/images/dtd/banded_0062.jpg,data/broden1_224/images/dtd/meshed_0044.jpg,data/broden1_224/images/dtd/grid_0035.jpg,data/broden1_224/images/dtd/chequered_0053.jpg,data/broden1_224/images/dtd/lined_0071.jpg,data/broden1_224/images/dtd/banded_0023.jpg,data/broden1_224/images/dtd/pleated_0136.jpg,data/broden1_224/images/dtd/striped_0030.jpg,data/broden1_224/images/dtd/banded_0075.jpg,data/broden1_224/images/dtd/dotted_0089.jpg,data/broden1_224/images/dtd/spiralled_0042.jpg,data/broden1_224/images/dtd/interlaced_0199.jpg,data/broden1_224/images/dtd/meshed_0137.jpg,data/broden1_224/images/dtd/braided_0127.jpg,data/broden1_224/images/dtd/grooved_0129.jpg,data/broden1_224/images/dtd/grooved_0163.jpg,data/broden1_224/images/dtd/lacelike_0028.jpg,data/broden1_224/images/dtd/braided_0135.jpg,data/broden1_224/images/dtd/grooved_0115.jpg,data/broden1_224/images/opensurfaces/4259.jpg
18,hypnosis,illusions,illusion,worksheet,printable,graph,chart,perception,epilepsy,algorithm,0.1201171875,0.10760498046875,0.10211181640625,0.090545654296875,0.086669921875,0.079132080078125,0.07806396484375,0.075531005859375,0.07470703125,0.0743408203125,data/broden1_224/images/dtd/sprinkled_0019.jpg,data/broden1_224/images/dtd/zigzagged_0093.jpg,data/broden1_224/images/dtd/spiralled_0078.jpg,data/broden1_224/images/dtd/spiralled_0096.jpg,data/broden1_224/images/dtd/grid_0025.jpg,data/broden1_224/images/dtd/spiralled_0134.jpg,data/broden1_224/images/dtd/zigzagged_0022.jpg,data/broden1_224/images/dtd/grid_0056.jpg,data/broden1_224/images/dtd/banded_0090.jpg,data/broden1_224/images/dtd/grid_0002.jpg,data/broden1_224/images/dtd/banded_0154.jpg,data/broden1_224/images/dtd/lined_0079.jpg,data/broden1_224/images/dtd/grid_0057.jpg,data/broden1_224/images/dtd/grid_0053.jpg,data/broden1_224/images/dtd/lined_0080.jpg,data/broden1_224/images/dtd/interlaced_0047.jpg,data/broden1_224/images/dtd/grid_0027.jpg,data/broden1_224/images/dtd/polka-dotted_0101.jpg,data/broden1_224/images/dtd/banded_0005.jpg,data/broden1_224/images/dtd/chequered_0113.jpg
19,pink,pinkworld,magenta,burgundy,maroon,purple,textile,plum,cranberry,lilac,0.290618896484375,0.259613037109375,0.251129150390625,0.2313232421875,0.221099853515625,0.205413818359375,0.18231201171875,0.180145263671875,0.179107666015625,0.16815185546875,data/broden1_224/images/dtd/knitted_0083.jpg,data/broden1_224/images/dtd/paisley_0030.jpg,data/broden1_224/images/dtd/pleated_0136.jpg,data/broden1_224/images/dtd/paisley_0028.jpg,data/broden1_224/images/dtd/lined_0074.jpg,data/broden1_224/images/dtd/lacelike_0089.jpg,data/broden1_224/images/dtd/banded_0066.jpg,data/broden1_224/images/dtd/sprinkled_0066.jpg,data/broden1_224/images/dtd/chequered_0194.jpg,data/broden1_224/images/dtd/swirly_0161.jpg,data/broden1_224/images/dtd/polka-dotted_0108.jpg,data/broden1_224/images/dtd/polka-dotted_0095.jpg,data/broden1_224/images/dtd/knitted_0085.jpg,data/broden1_224/images/dtd/stained_0063.jpg,data/broden1_224/images/dtd/dotted_0094.jpg,data/broden1_224/images/dtd/polka-dotted_0098.jpg,data/broden1_224/images/dtd/lined_0133.jpg,data/broden1_224/images/dtd/flecked_0102.jpg,data/broden1_224/images/dtd/pleated_0052.jpg,data/broden1_224/images/dtd/woven_0080.jpg
20,stripes,stripe,striped,barcode,strips,zebra,barred,ribbon,strip,lines,0.352996826171875,0.34210205078125,0.338531494140625,0.284881591796875,0.23944091796875,0.236785888671875,0.14239501953125,0.134063720703125,0.132904052734375,0.12274169921875,data/broden1_224/images/dtd/grooved_0085.jpg,data/broden1_224/images/dtd/banded_0086.jpg,data/broden1_224/images/dtd/banded_0083.jpg,data/broden1_224/images/dtd/banded_0005.jpg,data/broden1_224/images/dtd/banded_0009.jpg,data/broden1_224/images/dtd/striped_0075.jpg,data/broden1_224/images/dtd/lined_0177.jpg,data/broden1_224/images/dtd/banded_0100.jpg,data/broden1_224/images/dtd/lined_0039.jpg,data/broden1_224/images/dtd/banded_0072.jpg,data/broden1_224/images/dtd/lined_0140.jpg,data/broden1_224/images/dtd/lined_0131.jpg,data/broden1_224/images/dtd/banded_0067.jpg,data/broden1_224/images/dtd/lined_0166.jpg,data/broden1_224/images/dtd/banded_0064.jpg,data/broden1_224/images/dtd/banded_0089.jpg,data/broden1_224/images/dtd/lined_0037.jpg,data/broden1_224/images/dtd/lined_0067.jpg,data/broden1_224/images/dtd/lined_0137.jpg,data/broden1_224/images/dtd/banded_0087.jpg
21,mesh,tweed,dotted,textured,surface,texture,grille,microphone,textures,concrete,0.142059326171875,0.13555908203125,0.12860107421875,0.12567138671875,0.124298095703125,0.12078857421875,0.1173095703125,0.114288330078125,0.112762451171875,0.110992431640625,data/broden1_224/images/dtd/perforated_0004.jpg,data/broden1_224/images/dtd/perforated_0035.jpg,data/broden1_224/images/dtd/polka-dotted_0065.jpg,data/broden1_224/images/dtd/perforated_0167.jpg,data/broden1_224/images/dtd/meshed_0026.jpg,data/broden1_224/images/dtd/woven_0080.jpg,data/broden1_224/images/dtd/perforated_0168.jpg,data/broden1_224/images/dtd/chequered_0053.jpg,data/broden1_224/images/dtd/perforated_0099.jpg,data/broden1_224/images/dtd/woven_0100.jpg,data/broden1_224/images/dtd/polka-dotted_0152.jpg,data/broden1_224/images/dtd/woven_0077.jpg,data/broden1_224/images/dtd/perforated_0112.jpg,data/broden1_224/images/dtd/zigzagged_0058.jpg,data/broden1_224/images/dtd/perforated_0037.jpg,data/broden1_224/images/dtd/perforated_0043.jpg,data/broden1_224/images/dtd/perforated_0069.jpg,data/broden1_224/images/dtd/woven_0102.jpg,data/broden1_224/images/dtd/grooved_0145.jpg,data/broden1_224/images/dtd/meshed_0058.jpg
